embedding_x,embedding_y
5.259697,-6.193681
11.803959,13.957797
1.6426827,-10.922057
4.5270395,-10.666914
11.801893,13.960418
1.154575,-10.938213
11.810373,13.9797535
10.981191,7.303818
11.004208,10.056365
4.244023,-0.1066325
5.1610074,-8.457775
4.8264446,-0.10177026
5.562694,-7.0691376
11.181034,15.233774
6.774072,1.7326747
11.194756,15.218411
11.807019,13.961506
11.795942,13.902862
6.0643916,2.3245742
10.188991,6.3362613
-8.20145,-7.2912626
-14.525969,7.02911
11.795197,13.914263
-7.2144556,12.67444
11.7790785,13.884557
11.793937,13.899437
7.7783275,-8.687475
-0.96993107,2.6381621
-9.936374,-2.7427175
9.75573,6.031886
4.1288385,-9.739737
3.5673273,-11.014081
11.186401,8.120922
10.953132,10.32368
7.398863,1.7084973
11.125985,7.831016
0.9204353,-11.181443
11.143613,15.281152
-14.972674,6.026285
-8.3227415,-7.493117
11.776229,13.911348
11.784839,13.909261
0.7395445,-11.856112
11.510228,14.347389
11.796932,13.911819
0.9018288,-3.1613574
11.808201,13.918133
6.6945252,-6.573101
7.0054035,-9.550838
8.528842,-8.254249
11.134786,15.297061
11.705818,13.864784
10.917823,17.011467
7.037223,-5.638529
6.021486,-7.891052
0.9365866,-11.919178
5.188559,-8.280605
6.9060597,1.6819816
-15.153598,3.7189498
5.517555,-9.004471
4.467505,-6.152624
11.684937,13.81398
0.045684993,-5.53706
11.735679,13.855955
6.935706,-9.058102
11.645612,13.885559
11.109677,15.320007
6.2567453,2.1893911
11.697693,13.834601
8.521801,-8.326329
-14.411339,7.136745
3.6561193,-10.077438
11.641346,13.8041
11.114858,15.275504
0.7935989,-2.989674
0.72869056,-12.004285
5.065433,-8.40891
-7.262439,12.729465
6.307028,-8.743525
11.0331545,9.353205
11.631168,13.783038
11.595933,13.761405
-7.849779,-6.952818
6.98532,1.7256465
11.644182,13.797088
5.5484843,-7.109234
6.7055693,-6.5380206
11.125695,15.300058
1.7398316,-10.863376
11.655289,13.777842
-14.38207,3.0010345
0.18384711,-5.6873407
11.601466,13.808583
11.550043,13.877797
-8.566189,-7.0415034
11.588948,13.790733
11.591125,13.810621
11.570656,13.806602
11.539243,13.862574
11.555496,13.87029
11.572761,13.8461895
11.571133,13.84934
1.8386606,-10.780765
10.91603,10.423183
6.8502893,1.6946435
11.55808,13.866543
4.006309,-10.046321
6.064013,-7.8621635
11.10475,15.326043
11.516912,13.9473295
0.04438781,-5.5425787
4.425387,0.18181114
0.8524895,-10.704923
-15.238288,3.7748954
4.0473113,-0.23877499
5.525697,-7.228308
0.18564211,-11.263493
7.284579,-6.3293653
5.855988,-9.40483
7.6765532,-9.691562
6.6344614,-9.220549
6.04684,2.0753205
6.9428325,-9.061584
-15.036616,3.7885532
5.6997466,-7.7202077
6.0878787,1.9493042
7.393041,-6.188687
7.3982577,-9.625241
7.7136297,-9.768644
11.004653,16.949148
0.9045288,-3.096551
5.0115376,-0.04670356
-0.10482933,-11.519227
0.49598503,-3.6487446
3.5036876,-10.486484
-8.109732,-7.1674113
11.008125,16.945093
0.15222992,-5.7034016
-6.16517,11.57383
7.1739564,-6.099866
11.00752,16.945457
11.008475,16.94566
11.010471,16.958933
1.4460086,-11.27736
1.4089934,-10.796877
11.098141,15.3416195
11.074122,15.369311
11.09231,15.348753
11.06114,15.385603
11.006842,16.945578
8.600802,-8.229933
11.148867,7.8942194
5.0158095,-5.9194655
11.132176,15.289581
11.001222,16.951342
-4.5469346,9.637905
11.013382,9.594715
-14.473403,2.8251584
10.997421,16.954912
-4.6793647,9.834215
10.946139,16.970581
10.995444,16.956417
10.982639,16.96644
10.998979,16.952148
11.044348,15.402851
11.003308,16.946709
11.00104,16.95173
10.995142,16.951532
4.5262203,-10.9382515
1.4195693,-11.22907
11.066664,15.392041
3.5056021,-10.2712555
-15.284925,4.6362543
-7.1217446,12.571949
10.926883,17.00555
6.598985,1.9686624
10.970498,16.967348
6.058262,2.0509582
8.141851,-10.983305
11.093659,15.349617
-8.201316,-7.3896074
4.0947294,-10.210642
0.746303,-5.7772946
8.0830555,-5.3386574
4.0418134,-6.0937023
-14.588491,6.9497094
7.2627234,1.6888174
5.1023636,-8.222322
10.830678,17.07129
11.018178,9.480115
-8.526611,-7.3542714
10.831759,17.071232
10.843107,17.056644
-0.018515466,-3.9005113
10.834989,17.068537
5.831293,1.9840301
10.838688,17.06865
11.135713,7.860342
7.7198863,-10.483015
10.836173,17.069616
11.089519,15.35616
11.075992,15.372719
10.786198,17.102585
3.959775,-10.55617
7.9196,-8.860714
10.202145,6.353115
10.787187,17.102594
1.1197298,-11.741543
8.243086,-10.265369
11.079971,7.6522565
4.038928,-11.32617
10.781164,17.102264
-4.512037,9.595277
1.4070957,-11.223958
10.542037,17.201376
10.731509,17.115778
10.702248,17.127216
11.089756,15.355736
9.927885,17.654049
10.762469,6.953381
0.07748156,-5.062595
9.900654,17.313515
-4.5193386,9.610891
2.987699,-9.9416685
-6.713412,12.135529
5.4953337,-6.716527
10.200967,6.3515143
9.96775,17.3993
3.543824,-9.994255
-14.886595,6.4599686
5.6004677,-8.610338
0.7542196,-5.5914764
1.3392544,-10.880346
9.976538,17.383102
-0.13476698,-11.880227
9.928493,17.580366
9.916087,17.547009
9.908779,17.608328
9.855485,17.299055
7.84056,-5.234136
10.96103,10.291142
9.920101,17.432756
9.889854,17.376358
11.003729,10.066592
-7.0062714,12.445558
9.850367,17.279911
0.7091356,-5.529231
9.896594,17.433174
7.6414194,-6.009704
9.875289,17.327124
8.538147,1.7962993
8.02966,-5.3726816
-1.0115194,2.613585
10.746781,6.9407887
8.373145,-11.178261
9.888788,17.684324
9.90572,17.64471
0.084147476,-4.67499
4.6561046,0.07532193
6.565157,1.8057162
9.944312,17.481033
9.827879,17.27433
8.152672,-5.6019583
9.838321,17.28966
9.910785,17.363369
9.904007,17.50442
9.747515,17.25997
9.764168,17.314386
-7.9516363,-7.02671
9.903064,17.490541
-15.207798,4.6561236
9.871718,17.72731
7.6332283,1.7188419
2.346368,-10.8027115
4.4181743,-5.7108893
3.9727545,-10.124801
4.9825835,-6.053823
9.759811,17.253344
-14.40987,3.1990743
5.6049156,-7.121145
-8.272166,-7.4321914
-10.436281,2.150042
8.368288,1.6484939
9.734179,17.252031
8.032803,1.6563145
6.8955374,1.6828513
9.882875,17.677334
9.925583,17.5457
5.990059,-8.681201
8.096415,-9.034064
10.744887,6.9357657
9.89242,17.499962
8.326143,-10.381403
8.451413,-10.2655
9.746275,17.256306
9.707678,17.219444
-14.312513,2.951253
9.768601,17.254196
3.5806825,-10.903304
8.550398,1.8016444
9.744401,17.224646
9.707491,17.229269
9.73296,17.245197
-4.9790525,10.305887
-8.590323,-7.0933695
4.9803047,-9.46662
8.817334,-8.632119
-14.8823395,6.4414225
10.759722,6.950356
9.690517,17.309385
11.183533,8.126817
4.131529,-0.21552484
7.400652,-5.7220054
10.967015,7.278747
3.931408,-11.086385
-14.46502,3.251404
9.677708,17.307573
-15.217927,3.5130012
9.672926,17.316923
7.258435,-9.397774
-5.0125256,10.341085
8.654461,-8.839809
4.950178,-5.7463384
9.843771,17.548773
9.706765,17.280458
9.825436,17.779392
4.8813004,-8.485332
4.7536182,-0.15614761
8.357966,1.5890924
10.159748,6.314134
1.1896982,-11.465433
9.7273445,17.452
-14.2981205,2.9950447
9.803232,17.783285
0.8088076,-5.756251
0.464317,-3.6877177
8.283219,1.5019814
3.1261983,-9.751585
8.557095,-10.390108
-7.1458335,12.596104
7.2200828,-9.737241
5.30819,-8.306087
4.162897,-5.9235525
9.663073,17.334759
6.1999874,-8.697208
7.359663,-9.808229
9.678936,17.375011
-14.431439,3.2271955
4.8030987,-5.581299
7.478034,-10.099444
6.4813366,1.7967478
11.025844,9.405806
9.608771,17.354609
-15.36093,4.2701397
7.652103,1.7191423
-4.4225383,9.4793215
5.0800366,-8.247818
-14.512934,7.0184608
-1.0088767,2.6783457
3.3828695,-10.5090065
2.5270827,-10.203466
-14.893235,3.4623504
4.9161773,-6.4853415
11.052911,9.241383
9.596169,17.708704
9.76696,17.79482
3.3002784,-10.32317
8.360046,-5.590899
9.590705,17.371075
8.106466,-5.630874
11.004341,10.058982
8.246523,1.4839439
7.037505,-5.666208
8.90602,18.631237
8.817812,18.578075
8.823459,18.600088
6.5951447,-7.135773
4.712253,-10.178869
0.92199504,-11.414061
8.654279,18.57381
8.727265,18.585522
8.737373,18.614313
8.750644,18.596556
8.850416,18.66199
5.1729283,-6.6296625
8.491638,-8.283432
2.130954,-10.201903
8.688545,18.585403
7.3430023,-5.833593
-6.601337,12.017745
2.4791615,-10.383902
4.8233395,-0.055392906
8.878201,18.686924
1.2630599,-10.560882
8.722205,18.594599
7.2920446,-4.933028
-14.877712,6.434179
10.974453,7.278219
-14.465123,7.0983367
8.869661,18.681883
5.631182,-7.4441843
5.1103377,-5.976814
3.5549989,-11.061431
8.6131115,-10.528452
8.665413,18.618118
8.892957,18.743053
5.2848387,-9.446382
6.857397,1.7064704
4.476735,-5.7122955
-14.887811,3.7053363
8.886504,18.752928
8.414694,-11.265837
8.847396,18.760756
8.883406,18.764185
8.856831,18.718002
-14.564104,6.9719014
11.191687,8.177806
5.1696467,-6.6865253
8.889311,18.744577
4.793578,0.003978476
8.900619,18.790306
9.833304,6.09266
7.5094986,-5.578237
8.707981,18.652018
5.2237406,-6.527043
6.737082,-9.093806
-8.36448,-7.5156064
8.656857,18.600023
7.896182,-9.9391
11.055202,9.221824
4.2574253,-5.981766
8.873076,18.75287
7.1660857,-6.0054154
6.5115824,1.9573168
8.793727,18.839437
11.131921,8.873398
8.747466,18.836134
8.754293,18.871815
-15.324079,4.5495386
8.768817,18.83765
-14.783962,6.6222706
1.6354651,-10.997623
8.63331,-8.851365
8.677831,18.841785
8.66288,18.74567
8.714068,18.802301
8.663266,18.699049
-1.1813061,2.3351214
11.17628,8.213866
4.340371,-5.627556
8.6822405,-10.677364
8.737,18.837624
7.784257,-5.8512826
8.607778,18.625692
8.279171,-10.733693
-14.471125,2.8275425
8.790728,18.831978
6.0350566,2.0726256
-6.590193,12.006894
10.96862,7.277549
4.172011,-0.09699458
8.879664,-10.912697
8.749777,18.855478
0.9336026,-11.193509
-5.1842628,10.53737
11.004614,10.065587
7.6195607,-10.32056
-1.2765969,2.2192454
11.1711445,8.059012
0.07372308,-4.993306
-15.11242,4.7427287
3.766246,-11.229644
8.6217165,18.905228
5.504462,-7.2047753
8.559942,18.693867
8.62606,18.893234
4.8018084,-0.07066079
-0.040879875,-11.79231
8.604784,18.934706
0.7548056,-11.628963
-15.241623,3.5394344
8.627775,18.900047
11.084913,9.062253
6.7245235,1.8003273
11.032239,10.032191
8.559665,18.890923
8.568306,18.91776
5.682529,-7.852625
2.3575034,-10.371054
11.149388,7.906588
8.545379,18.960108
8.449469,18.749804
-0.16200656,-11.718806
-1.0110372,2.6110735
8.551073,18.964281
8.56035,18.952906
4.4488783,-10.331346
4.7431946,-0.12827939
1.3399855,-11.403888
-8.292635,-7.5039964
10.97488,7.284552
8.558156,18.892857
8.564389,18.897804
8.560415,18.977236
8.465515,18.77897
8.569098,18.953604
6.022874,2.3056371
6.822823,1.6923416
4.0350246,-10.6143465
6.3580832,-8.752172
8.555685,18.967566
7.9940004,19.39601
-5.495625,10.910008
7.968405,19.410923
7.958202,19.41912
4.023922,-6.0263124
-15.082048,4.5148516
7.9236207,19.421682
7.7345886,-6.013801
5.6950355,-7.7700553
-14.722083,3.4611437
-5.282526,10.698394
7.777556,-10.54245
7.7117505,19.208723
-15.12005,4.7296796
7.917273,19.433773
7.923682,-9.739725
-5.0272546,10.3579855
7.697487,19.174461
7.5647225,-10.224571
7.7562003,19.328558
7.908493,19.471981
7.9311123,19.426249
-8.302402,-7.4646177
-14.511845,7.0459876
7.8176208,19.458649
7.671624,19.194963
8.422477,-8.934223
7.6969776,19.19573
7.823908,19.43699
7.7831354,19.418196
7.843099,19.469881
8.290372,-11.1352625
7.838799,19.475485
7.773614,19.431917
7.6436996,19.192762
3.7342267,-10.094794
-4.4361334,9.497111
-4.983019,10.308983
11.0306425,9.362553
7.848404,19.459946
7.7474675,19.520119
-14.867618,6.5079722
7.740813,19.517723
7.6517315,19.20009
7.7287602,19.407455
7.7243466,19.411386
0.8881106,-11.070906
8.172657,-10.960836
7.7693377,19.504583
7.7676244,19.504574
7.334226,-5.1656814
7.7533855,19.451406
7.759581,19.498262
7.6178184,19.177763
7.6703453,19.53931
4.1095114,-0.2238115
2.745868,-10.166393
7.6920075,19.524355
8.9251,-8.762932
7.680113,19.532242
11.188204,8.1960335
-15.380002,4.3810534
-15.438168,4.224548
10.697335,6.882282
7.6828475,19.523947
-15.0297,5.599976
-0.006966123,-4.816373
7.7005205,19.445034
5.7958994,2.0678992
7.3818097,-9.784047
-1.0059024,2.5972805
7.596493,19.219671
0.26938564,-4.385639
4.064576,20.782335
10.145885,6.30227
7.6534295,19.284008
7.673167,19.450968
7.709109,-10.466559
0.70867527,-3.5223556
8.5425625,-10.797337
7.63063,19.578596
7.6227155,19.579803
7.656238,19.542141
-2.246198,15.915816
7.627236,19.571741
4.7585387,0.08069373
8.786208,-10.775878
-4.828285,-1.3940874
7.635137,19.580662
-1.0450782,2.6368728
7.853318,-10.604605
-15.074838,4.6587186
4.7443285,-5.5126653
-7.305178,12.773459
8.340754,-8.379806
5.6883307,20.337727
7.7189226,1.687078
-4.419431,9.471315
4.157549,-0.20501056
4.6895533,20.282661
7.5255113,-9.883535
5.6658998,20.350681
5.6975536,20.357174
4.7115536,20.3009
-7.2861605,12.752745
5.673735,20.33078
8.313137,-10.2218895
5.654931,20.347988
4.651608,-0.14964378
5.6559367,20.34926
5.659393,20.351133
8.324635,1.5280105
4.3159866,-5.616232
6.699564,-9.034934
0.33425155,-4.1635833
4.7508554,20.294977
5.642054,20.353289
-14.451673,7.1048183
4.95937,0.10223641
6.631389,-7.1294723
5.647739,20.351343
8.151033,-10.990554
8.221587,-10.686131
-1.2606661,2.2371106
10.777163,6.985325
-15.295968,4.627484
-1.2699747,2.2288492
5.639849,20.346567
5.642558,20.354647
7.4485574,-4.913258
5.6410623,20.35222
5.629757,20.367594
5.649831,20.354376
5.6692214,20.373922
4.738995,20.29925
0.7802743,-12.042697
-14.373785,3.1240742
5.4930344,20.328384
5.5144405,20.32074
-8.140603,-7.1372085
5.5593753,-7.254901
5.4622326,20.309002
-4.953737,10.269723
7.565322,-10.229158
-8.549859,-7.3575606
-4.4188833,9.440061
-8.580131,-7.098557
8.524649,-8.867077
-8.250722,-7.421203
4.946775,20.278769
8.397679,1.7165813
5.4962068,20.311255
7.271975,-6.2767243
5.1909556,-8.455234
7.768136,-8.741433
4.621637,20.324774
4.9119954,20.293005
4.972034,20.275002
0.26366353,-5.8853183
4.989246,20.271986
4.9376116,20.268452
4.939438,20.279238
4.993229,20.281782
5.053886,20.262995
5.04327,-9.417525
4.7907305,20.298983
11.18589,8.179773
5.347191,-8.894678
5.0901346,-8.387726
4.889386,20.289219
-0.037229586,-11.744548
-5.4091234,10.8292465
1.3091959,-11.456952
8.322093,-10.228613
5.335834,20.246042
5.025086,-8.35131
4.8471723,0.06692119
4.6005416,20.334
5.313968,20.224554
5.370102,20.240782
5.355633,20.249874
5.3553796,20.242523
5.358109,20.243881
-14.931614,6.403525
5.2668276,20.21261
7.6341653,1.7236546
0.9629247,-11.414264
-8.0926,-7.1713996
-14.90929,6.327697
2.5648117,-10.259532
8.870805,-8.578264
1.3906815,-10.816337
5.26178,20.226938
-14.420631,7.1378284
5.298942,20.222927
-6.5973744,12.014364
5.295128,20.221464
5.280565,20.215736
4.4438887,20.371544
6.1826487,-7.6299314
5.297749,20.222536
8.353431,-5.496417
-7.0491033,12.49126
7.940023,-9.774285
2.740674,-9.968495
-6.525659,11.940236
-14.976172,6.0514116
-5.749341,11.163188
-15.19533,4.706689
4.178657,20.612923
6.6500382,-7.102358
4.0677047,20.78061
4.0597825,20.835546
4.0648155,20.809832
-14.555097,3.031123
4.832638,-0.051095337
4.060201,-0.24562207
-8.629008,-7.0379224
-8.087171,-7.1908183
8.337665,-8.805064
7.846062,-8.899078
11.133712,8.824755
-5.817326,11.230768
4.08054,20.826153
4.193987,-5.9196954
4.059826,20.805124
4.048776,20.852613
8.35602,1.5634865
8.133075,-9.016614
4.1396117,20.504755
4.1894135,20.406
-0.012431731,-3.0686698
-1.2195837,2.2902622
-14.465789,2.843859
-15.209109,3.5174303
8.523114,-8.929402
4.040549,20.856005
4.056923,20.89302
4.0233216,20.83503
4.0406284,20.80142
11.052276,9.238503
7.628481,-6.0000377
-1.2609471,2.2386672
-15.242103,3.5119882
7.7352495,-8.691904
-15.121041,4.7083416
4.15157,20.442003
4.1528053,20.430258
5.580859,-7.1635222
6.660212,-7.0619006
-4.421023,9.473408
7.6663632,-10.122825
3.981622,20.79147
3.9610813,20.923462
-15.060718,5.544346
-5.8779325,11.29133
6.331182,1.830879
3.993224,20.765131
3.9958375,20.833344
4.00049,20.786228
4.0111485,20.781597
4.007002,20.718409
4.0050454,20.75605
3.97339,20.915833
-0.07645965,-11.820947
4.0372963,20.538294
5.89716,2.1407988
6.6649346,-9.014136
0.6662582,-12.099745
5.141616,-8.419628
5.1067367,-5.86139
7.666908,-6.0525274
3.9551425,20.933146
0.40229857,-4.544613
11.1265,8.892502
4.1324754,20.433783
3.976433,20.889227
3.9463477,20.95566
-7.3024063,12.771131
6.4975047,-8.849794
5.0004535,-9.518898
-15.021035,5.5948205
7.1060495,-5.403949
7.1971455,-8.915812
-0.018094048,-3.0627012
3.868866,20.987286
11.173986,8.037176
-6.975978,12.415069
8.232678,-10.752292
-14.287526,2.867026
4.0647535,-0.23148517
3.8483443,21.008017
3.8557673,20.979757
3.8567288,20.987574
3.868726,20.964575
9.745174,6.0149956
3.8600538,20.975594
3.8510964,21.00062
8.73922,-8.349524
-15.161193,4.7321014
3.8689618,20.989098
4.0668592,20.476849
3.924573,20.820173
6.4827733,1.8617893
3.838336,20.986216
-0.0055805543,-4.7242746
3.834055,21.014984
8.086886,-5.411703
0.16988964,-5.609284
0.51392514,-11.829021
1.7656914,-10.759211
-0.083505936,-11.481123
-14.287999,2.7624276
8.107845,-8.981941
3.8218114,20.983864
6.021214,2.364566
3.840833,21.001526
-5.840717,11.25424
8.413958,1.6275073
4.627143,-6.4635277
3.8357837,20.979094
3.8290718,20.930174
3.88088,20.826433
3.84048,20.997631
5.1045485,-8.380382
11.024934,9.412184
2.2261543,19.116926
11.053314,9.253012
2.2190723,19.110407
-14.293833,2.7418725
0.57553256,-12.120097
6.646051,-6.625948
7.265319,-6.2722306
0.60584617,-3.9910152
7.299169,-4.8921595
8.662651,-8.830589
2.2020128,-10.07027
-14.54974,6.9828224
8.582607,1.811582
2.2267723,19.136028
2.6658945,20.444506
7.1783195,-6.3490753
9.91642,6.1332626
-8.329967,-7.4965105
1.4419656,-11.005169
-5.0155463,10.343765
5.531301,-7.2348037
8.360683,-5.499858
8.209167,1.4548885
0.65740585,-12.095441
7.555502,1.7237948
6.7034464,-9.51113
2.2206144,19.116653
2.2093854,19.110931
2.214099,19.114374
8.730594,-8.367091
11.057322,9.143122
4.5375295,-10.853546
5.0121636,-8.4678135
11.077282,9.072589
6.106663,2.3145065
2.2290945,19.117188
2.657061,20.474512
2.6545641,20.471573
2.6595895,20.460838
6.054656,2.353986
10.156027,6.3070927
9.781261,6.050043
-8.587721,-7.2632203
5.695444,-7.7151575
2.1751816,19.109234
0.48089647,-11.831475
2.1921952,19.112108
6.3370066,-7.2981653
2.176339,19.111391
7.7725744,1.6909248
5.1244745,-6.340038
2.1807804,19.096024
10.871042,7.1178255
6.00707,2.1229494
2.2174282,19.139524
7.336373,-4.8906193
2.1860127,19.115517
-6.2009745,11.610054
0.68675864,-12.113883
2.214104,19.138676
2.211433,19.126852
2.20364,19.125025
2.214215,19.142612
2.228132,19.144117
4.3150067,0.087937616
2.6356974,20.462404
7.5145993,1.7172548
2.0087016,19.09828
0.13205115,-5.1016254
2.0477357,19.10336
-1.0535529,2.696856
-14.545379,3.009316
-14.3675375,3.1472375
7.3044267,-5.9569488
9.775537,6.042757
6.5774655,-8.870236
-8.589543,-7.119871
9.764241,6.0398726
-7.2622786,12.728196
2.0124354,19.097372
1.6279576,19.6498
0.4422556,-4.231628
-15.258815,3.8301375
2.0226583,19.095942
2.031235,19.099442
11.156505,7.929559
7.0430245,-5.6164174
2.6978335,-10.201972
2.5630436,20.50134
11.176146,8.055753
4.6016574,-6.467556
1.7850282,19.042494
1.7876048,19.042
-15.034098,3.4884343
-0.02942819,-3.0988822
0.6644352,-3.7349532
10.726228,6.9119153
1.7891223,19.03966
1.7904783,19.052345
10.991132,7.3079686
1.7953194,19.046478
6.7665043,-9.525922
5.687245,-7.6658044
-6.637986,12.056506
2.5522609,20.502775
1.798786,19.04367
8.103948,-5.3434505
1.201336,-11.100601
1.7115277,19.003439
-15.198552,4.705424
1.7186397,19.015005
1.7201934,19.008747
8.357923,-11.200751
1.7149451,19.03041
1.7240707,19.019693
4.7803817,-0.04910921
1.6063335,19.68834
7.27907,-5.239599
8.493088,-11.425806
9.770879,6.0402822
9.764499,6.0353537
1.7465796,19.038475
8.541917,-8.440204
4.5363913,-5.382653
4.310882,-6.24843
1.6334629,19.720932
-14.476762,2.831243
0.24909735,-4.329269
1.7267978,19.020391
2.5233188,20.51526
-15.452642,4.234439
5.6024404,-9.029441
5.483879,-7.199833
4.1767488,-6.1636987
5.247981,-8.586109
0.56127566,-5.42653
6.594073,-9.4680805
1.4832081,20.71674
1.4880373,20.724123
1.4956641,20.735353
-15.43348,4.1960845
6.057581,2.2894108
1.4912007,20.728815
2.2959328,20.623665
1.5115843,20.709051
1.5122167,20.690817
1.5458921,20.693834
1.5237643,20.690094
1.4813603,20.701336
7.713012,1.7125119
4.141356,-0.15143141
5.7115464,-8.586641
8.278413,-10.749471
1.4888028,20.725424
9.7702675,6.0402384
1.4939502,20.73161
1.5066633,20.747814
1.4604983,20.69058
-14.478651,2.922251
1.4857918,20.720493
9.828488,6.0802417
1.4966788,20.73868
4.79332,-0.108830646
2.7554379,-10.107387
2.4125829,20.56488
1.6071868,19.689884
2.425822,20.559372
0.8392965,-3.103439
1.5872581,20.853418
-15.0231905,3.795642
4.85908,-8.5078945
4.775655,-0.12450946
1.5739539,20.838123
1.6043199,20.875172
6.466758,-8.844147
1.5913216,20.858418
-14.8897,6.404879
-14.471454,3.2420807
-14.456324,7.099413
6.974863,-9.537842
3.927566,-10.082065
1.5859718,20.849676
4.036149,-10.463443
6.887519,1.7000339
1.5963916,20.864836
3.8286753,-9.731304
1.5964888,20.864824
1.6020977,20.870628
2.3803515,20.571163
2.4267483,20.545689
3.4672508,-9.914561
0.29666936,-4.0671854
7.4243884,-6.055283
5.1118402,-6.1792593
4.6948977,0.07775695
3.306365,-10.285868
-0.14822991,-11.881985
-14.794238,6.6117754
-5.3707714,10.792393
-15.403268,4.357975
5.517966,-6.9322376
-0.09516776,-3.2223368
1.7243371,20.995173
0.8004994,-10.747413
6.6027737,-9.47761
1.7335844,20.991009
-1.0076547,2.6172252
1.7485406,21.017462
1.7132909,20.962513
6.4101195,1.824676
0.27518374,-5.8729277
2.4115329,20.564379
6.6282845,-7.018195
7.501703,-5.58927
8.090852,-5.3466926
1.8424461,21.103138
11.074047,7.626026
1.8333422,21.100311
-15.202295,3.625296
-14.474967,3.2722616
1.8525864,21.099545
8.11574,-10.8455105
1.8521458,21.108574
1.8395613,21.10748
1.8306183,21.071438
-14.959622,6.374125
-14.470397,2.8157983
1.8372377,21.095188
1.8500575,21.118372
-8.6078825,-7.085322
8.531,-8.254915
2.347426,20.589611
1.850142,21.120153
1.8520212,21.12651
-15.023125,5.5959916
-15.234206,3.7510817
4.7402062,0.09252803
1.8877788,21.129786
-14.512019,3.2863836
1.8871456,21.155863
1.864237,21.136415
4.045019,-0.23823549
6.51845,-8.808774
6.8919954,1.6973397
1.6117101,19.754675
2.1761038,20.736496
-5.7629204,11.17634
1.8490304,21.128338
7.8677597,-9.880294
1.8521147,21.137077
1.87431,21.14643
-5.424425,10.844057
8.940142,-8.7522545
2.3263566,20.613234
4.8979263,-8.528693
8.228796,1.4787844
0.61202544,-4.910468
-5.4061427,20.03473
-7.23514,12.69776
7.172528,-5.824895
-5.5600605,20.09352
-4.690758,9.849534
5.787499,-6.877536
5.337076,-6.6047015
3.3976824,-11.06396
-5.55668,20.115662
11.1010685,8.984614
7.1004386,-9.544322
2.1879811,-10.064881
-5.550908,20.104166
-5.562773,20.118696
4.581601,-5.8634934
7.609128,-5.4324265
-5.5058584,20.149681
8.277726,1.4983268
-5.509959,20.112478
4.4698086,-5.408709
-5.432861,20.06615
7.2956886,-6.0039015
-6.2177653,11.626868
-5.524614,20.128244
-5.3788614,20.106892
-5.4358664,20.066952
-5.444822,20.07254
-5.4713264,20.087162
-5.4194007,20.077564
-5.400698,20.047142
-5.4766273,20.101048
-5.4730444,20.092705
-5.422806,20.07345
5.383141,-8.950945
-5.5581765,20.139883
8.067708,-10.831384
-5.4223123,20.054316
-5.5559163,20.28396
0.7056555,-3.6162221
-5.4835725,20.343983
8.971862,-8.761662
8.2925205,1.6723833
8.386055,-5.5128984
-5.520501,20.259819
8.766473,-10.790698
-5.257864,10.670622
-5.590445,20.305521
-8.290743,-7.057475
10.778851,6.9727416
6.22592,-7.3496323
-5.5814967,20.301558
-8.444936,-7.5253243
-5.5960293,20.286386
-8.056357,-7.090392
-0.0043855323,-5.523507
-14.304549,2.9961214
-14.346339,2.759984
5.7056513,-7.6296115
-5.6138697,20.455269
-5.608796,20.463951
-5.603574,20.45013
7.386995,-6.088198
-6.909208,12.343658
5.348138,-9.211821
10.776428,6.974413
7.3199224,-6.2622623
-5.4885273,20.553802
-5.5873384,20.494452
-5.608695,20.45102
-5.471778,20.586227
-5.6099052,20.48211
0.0085018035,-4.8504004
-15.021014,5.591683
0.21769606,-5.8289075
-4.388101,20.900265
-4.3846416,20.896374
-4.3917217,20.89558
-4.425199,20.8772
-4.345809,20.92171
10.168178,6.3225574
6.512457,-7.1383615
4.1620393,-9.843557
-5.5849195,20.680456
1.5575359,19.718422
-0.061005216,-5.3382077
-5.5836296,20.679422
-0.13654919,-5.292463
-5.575442,20.689564
5.6298933,-6.595383
-5.5794263,20.68868
-5.395655,20.646782
-5.5332,20.656666
-5.532234,20.65924
-5.508378,20.641714
-5.4636526,20.635082
-5.5636077,20.670671
8.406639,1.726027
-5.579994,20.674026
-5.708957,11.122479
0.033609964,-5.5098286
-5.452853,20.664953
8.747259,-8.348847
6.109126,-8.689421
7.660806,1.7216039
-5.555135,20.670132
-5.5847664,20.681273
5.268408,-8.567622
7.101258,-6.0801444
11.159675,7.9449716
-5.5884323,20.680399
-5.6239214,20.717081
-5.606664,20.698936
-5.6085076,20.699753
8.286515,-10.182427
8.696784,-11.09393
-5.611625,20.706285
-5.5537925,20.667463
7.2685595,-6.2853765
-5.195299,22.22717
-4.3012533,20.93757
3.3218386,-9.806233
-14.8920965,6.3868527
-6.6575336,12.076523
-5.191787,22.224894
5.212456,-8.577585
6.2536726,-8.689669
-5.197187,22.228472
4.5075054,-0.16811764
6.7025642,-9.028742
-5.176246,22.21492
3.2836409,-10.326496
8.948744,-8.775795
4.75568,0.037517406
7.770915,1.701976
1.1394365,-11.090279
-5.074599,22.143093
-5.197198,22.228325
-5.1845274,22.22397
8.3148775,-11.164533
-15.359378,4.283232
-5.1974173,22.229813
-4.9452357,22.114883
-4.934111,22.102713
-4.854825,22.049263
8.51399,-8.20868
-15.255776,3.8398955
-4.94704,22.116686
10.965623,7.2776394
-4.9426646,22.112059
-4.488722,9.564892
-15.213747,3.7101047
